hospital_id,name,type,address,city,state,pincode,latitude,longitude,phone,email,website,beds,specialties,operating_hours,emergency_services,ambulance_available,icu_beds,ventilators,oxygen_supply,blood_bank,accreditation,source,timestamp
OSM-68510,Dr. Khemchandra Borole Hospital,Hospital,"Sindhi Colony, Bhusawal",,Maharastra,425201,21.0344524,75.78181,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981025
OSM-68511,Prakash Children's Hospital and Neonatology Centre,Hospital,"Onkar Nagar, M.M. Chember, Infront of BSNL Office",,Maharastra,425001,21.0063158,75.5670616,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981028
OSM-68512,Godavari Hospital,Hospital,"Ring Road, Rajeshvar Nagar phase 2, Ramdev Baba Nagar, Bhusawal",,Maharastra,425201,21.0373946,75.7827757,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981030
OSM-68513,Sarla Hospital,Hospital,"Ganesh Colony, Khwajamiya Road, Nandanvan Colony, Jalgaon",,Maharastra,425001,21.0103866,75.5515034,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981033
OSM-68514,Ruby Multispecility Hospital,Hospital,"Opp. Urdu School, Aqsa Nagar, Mehrun, Jalgaon",,Maharastra,425001,20.9965878,75.5769142,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981035
OSM-68515,"Dr. Sujata Mahajan & Dr. Pramod Mahajan, Maternity & Surgical Hospital",Hospital,"Jaikisan Wadi, Jalgaon",,Maharastra,425001,21.008694,75.564094,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981038
OSM-68516,Mamta Hospital,Hospital,"S.No. 15/3A, Jalgaon",,Maharastra,425001,21.0002398,75.5762977,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981040
OSM-68517,Netrayu Eye care center Hospital,Hospital,"Jilha Peth, Swatantrya Chowk - Pande Chowk Road, Near R.R. Vidyalaya, Jalgaon",,Maharastra,425001,21.009453,75.565321,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981043
OSM-68518,Ganpati Hospital,Hospital,"Akashwani Chauk, Vidya Nagar, Jalgaon",,Maharastra,425001,20.999611,75.560111,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981046
OSM-68519,Janki Hospital,Hospital,"Raver - Bhusawal Higway, Raver",,Maharastra,425508,21.2427897,76.0342574,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981048
OSM-68520,Navjeevan Maternity Hospital,Hospital,"1st floor, Chirmade Complex, Bhaskar Market, MJ College Road, Jalgaon",,Maharastra,425001,21.0016972,75.5602226,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981051
OSM-68521,Sona Hospital and Maternity Home,Hospital,"State Highway 188, Anand Nagar, Jamner",,Maharastra,424206,20.8111185,75.7772443,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981053
OSM-68522,Ravikamal Hospital,Hospital,"Ganesh Colony-Civil Ct Road, Pratap Nagar, Jalgaon",,Maharastra,425001,21.011838,75.5590444,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981055
OSM-68523,ESIC General Hospital,Hospital,"Old MIDC, Jalgaon",,Maharastra,425003,20.9974565,75.5857341,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981057
OSM-68524,Sanghvi Hospital,Hospital,"Swatantrya Chowk, Jilha Peth, Jalgaon",,Maharastra,425001,21.003334,75.564428,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981059
OSM-68525,Agrawal Hospital,Hospital,"National Highway 6, Near MJ College, Jalgaon",,Maharastra,425002,21.0027586,75.5560287,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981061
OSM-68526,Adit Neuro Surgical and Maternity Hospital,Hospital,"Onkar Nagar, Near Civil Hospital, Jilha Peth, Jalgaon",,Maharastra,425001,21.0076223,75.5678276,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981063
OSM-68527,Mangalam Hospital,Hospital,"Savda Road, 732/1 State Highway 4, Raver",,Maharastra,425508,21.242676,76.0339584,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981065
OSM-68528,Muktai Prasutigruha and Children Hospital,Hospital,"K P Club, Behind Ashtbhuja Mandir, Jamner Road, Near Datta Mandir, Bhusawal",,Maharastra,425201,21.040186,75.7790497,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981067
OSM-68529,Shriram Maternity & Nursing home,Hospital,Muktainagar,,Maharastra,425306,21.0435449,76.0581422,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981068
OSM-68530,GEM Hospital & Chavan Netralaya,Hospital,"Swatantrya Chowk - Pande Chowk Road, Jilha Peth, Prabhat Colony, Jalgaon",,Maharastra,425001,21.004358,75.5646281,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981070
OSM-68531,Bhakti Manasopchar Hospital,Hospital,"Tagore Nagar, Beside to Jilha Peth Police Station, Pahilya Majalyawar, Jalgaon",,Maharastra,425001,21.0027948,75.559495,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981073
OSM-68532,Dr. Jagdish Patil Hospital,Hospital,Muktainagar,,Maharastra,425306,21.043423,76.0600091,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981074
OSM-68533,Pooja Hospital,Hospital,"Pooja Eye Hospital, Near TV Centre, Hanumaan Nagar, Bhusawal, Dist Jalgaon",,Maharastra,425201,21.036695,75.77858,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981076
OSM-68534,Malti Accident Hospital,Hospital,"M. J. College Road, Near Bhaskar Market, Jalgaon",,Maharastra,425001,21.001766,75.560364,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981078
OSM-68535,Newlife Hospital,Hospital,"Jamner Road, Near Bank of India, Tulsi Nagar, Bhusawal",,Maharastra,425001,21.0440134,75.7804332,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981080
OSM-68536,Astha Plastic and Cosmetic Surgery Centre Hospital,Hospital,"Ring Road, Pratap Nagar, Jalgaon",,Maharastra,425001,21.0087978,75.5553526,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981082
OSM-68537,Aashirwad Heart Care Hospital,Hospital,"Mahavir Nagar, Jamner",,Maharastra,424206,20.8073125,75.7785831,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981084
OSM-68538,Apex Asian Hospital,Hospital,"National Highway 6, Ganapati Nagar, Near Akashvani, Jalgaon",,Maharastra,425001,20.998131,75.5618774,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981086
OSM-68539,Bhirud Hospital,Hospital,"Jaikisan Wadi, Jalgaon",,Maharastra,425001,21.0089662,75.565457,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981087
OSM-68540,Kirti Hospital,Hospital,"Near Shivaji Statue, Timber Market, Tulsi Nagar, Bhusawal",,Maharastra,425201,21.044695,75.779943,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981089
OSM-68541,Dr. Dileep Rane Maternity & Nursing Hospital,Hospital,"Janki Nagar, Jalgaon",,Maharastra,425001,21.0070956,75.5721562,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981091
OSM-68542,Jijai Eye Hospital,Hospital,"Shree Dattchaitanya Nagar., Jamner",,Maharastra,424206,20.8061307,75.7785515,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981093
OSM-68543,Sawita Hospital,Hospital,"Housing Society, Shahu Nagar, Beside Suyog Critical, Behind Jillah Court, Jalgaon",,Maharastra,425001,21.0129118,75.5593339,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981095
OSM-68544,Girija Hospital,Hospital,"Gandhi Chowk, Yawal Road, MH SH 187, Shanti Nagar, Bhusawal",,Maharastra,425201,21.0559983,75.782296,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981097
OSM-68545,Dwaraka Hospital,Hospital,"Opposite Zilha Peth Police Station, Jalgaon",,Maharastra,425001,21.002503,75.55966,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981099
OSM-68546,Mahajan Accident Hospital,Hospital,"Anand Nagar, Jamner",,Maharastra,424206,20.8107525,75.774069,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981101
OSM-68547,Shree Saileela Accident Hospital,Hospital,"Beside Anglo Urdu High School, Pratap Nagar, Jalgaon",,Maharastra,425001,21.0110274,75.5587929,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981103
OSM-68548,Bendale Hospital,Hospital,"Sadhna Nagar, Varangaon",,Maharastra,425305,21.0152288,75.9037691,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981105
OSM-68549,Minakshi Lahan Mulanche Hospital,Hospital,"291, Ghandhi Nagar, Behind New Bus Stand, Jilha Peth, Near Padmalaya Bhojnalaya, Jalgaon",,Maharastra,425001,21.0083983,75.5656021,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981107
OSM-68550,Shriniwas Multispeciality Hospital,Hospital,"Opp. Anglourdu School and Iqra Hostel, Pratap Nagar, Jalgaon",,Maharastra,425001,21.0109218,75.5581661,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981109
OSM-68551,Axon Brain Hospital,Hospital,"National Highway 6, Infront Of MJ College, Jalgaon",,Maharastra,425001,21.0029388,75.5560361,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981111
OSM-68552,Payghan Hospital,Hospital,"Sindhi Colony Road, Near Panchmukhi Hanuman Temple, Jalgaon",,Maharastra,425001,21.0018138,75.5669423,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981113
OSM-68553,Dr. A. G. Bhangale Hospital,Hospital,"Omkar Nagar, Jilha Peth, Jalgaon",,Maharastra,425001,21.0076883,75.569746,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981115
OSM-68554,Dabi Hospital,Hospital,"Pratap Nagar, Jalgaon",,Maharastra,425001,21.0102157,75.556468,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981118
OSM-68555,Sai Children Hospital,Hospital,"Nimbhora Dasnur Road, Jargaon, Pachora",,Maharastra,424201,20.6589241,75.3502046,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981120
OSM-68556,Baviskar Hospital,Hospital,"New Plots, Sane Nagar, Amalner",,Maharastra,425401,21.0420649,75.0587448,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981123
OSM-68557,Suyash Accident & Maternity Hospital,Hospital,"Sane Nagar, Amalner",,Maharastra,425401,21.0471429,75.0584858,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981125
OSM-68558,Nityanand Hospital,Hospital,"MH SH 48, Balaji Nagar, Parola",,Maharastra,425111,20.8711828,75.1161096,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981127
OSM-68559,Sai Krishna Hospital,Hospital,"Behind Rajput Mangal Karyalay, Hanuman Wadi, Malegaon Chalisgaon Bhadgaon Road",,Maharastra,424101,20.4663723,75.0076472,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981130
OSM-68560,Tuljai Hospital,Hospital,"Dhule Highway, Near R K Nagar, Kranti Nagar, Amalner",,Maharastra,425401,21.0353904,75.0484156,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981133
OSM-68561,Sonal Hospital,Hospital,"Hirapur Road, Indraprastha Nagar, Chalisgaon",,Maharastra,424101,20.4527737,74.9955217,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981135
OSM-68562,Asha Multispeciality Hospital,Hospital,"Sardar Vallabhbhai Patel Road, Laxmi Nagar, Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.4629521,75.010651,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981138
OSM-68563,Ganesh Hospital,Hospital,"New Plot, Amalner",,Maharastra,425401,21.0447812,75.0585708,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981140
OSM-68564,Niramay Accident Hospital,Hospital,"Bhagaon Road, Kalika Nagar, Sanghavi Colony, Pachora",,Maharastra,424201,20.6649936,75.3407169,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981143
OSM-68565,Sujit Wagh General Hospital,Hospital,"Bhadgaon Road, Shastri Nagar, Chalisgaon",,Maharastra,424101,20.4688897,75.0145336,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981145
OSM-68566,Ashirwad Hospital,Hospital,"Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.4665179,75.0055246,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981150
OSM-68567,Bapji Hospital,Hospital,"Near Chalisgaon Nagara Parishad, Datta Wadi, Chalisgaon, Jalgaon",,Maharastra,424101,20.45988,75.005111,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981152
OSM-68568,Balaji Hospital,Hospital,"Infront of Bus Stand, Bhadgaon Road, Chalisgaon",,Maharastra,424101,20.463314,75.008277,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981155
OSM-68569,Anand Hospital,Hospital,"Doodh Sagar Marg, Ganesh Nagar, Chalisgaon",,Maharastra,424101,20.4615482,75.0008835,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981157
OSM-68570,Ashwini Children's Hospital,Hospital,"Sambhaji Nagar, Pachora",,Maharastra,424201,20.6683503,75.3503803,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981160
OSM-68571,Nikumbh Hospital,Hospital,"Dhule - Bhadgaon Link Road, Rahipuri, Chalisgaon",,Maharastra,424101,20.464936,75.008376,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981162
OSM-68572,Mauli Hospital,Hospital,"Mahavir Nagar, Parola, Jalgoan",,Maharastra,425111,20.8744042,75.1226319,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981164
OSM-68573,R.K. Hospital,Hospital,"Aakar Complex, Mahabal Colony Road, Nutan Varsha Colony, Ganapati Nagar, Jalgaon",,Maharastra,425001,20.987134,75.555571,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981166
OSM-68574,Aditya Child Hospital,Hospital,"Beside P B A English Medium School, Sane Nagar, Amalner",,Maharastra,425401,21.041491,75.0590287,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981168
OSM-68575,Dr. Pankaj Nikumbh Accident Hospital,Hospital,"Plot no 30, Laxmi Nagar, Chalisgaon",,Maharastra,424101,20.4665965,75.0049612,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981170
OSM-68576,Patil Children Hospital,Hospital,Chopda,,Maharastra,425107,21.239121,75.300102,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981172
OSM-68577,Dr. Amit Mahajan Hospital,Hospital,"Nagar Palika Complex, Hirapur Nagar Road, Chalisgaon, Jalgaon",,Maharastra,424101,20.4564201,75.0027619,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981174
OSM-68578,Sanjog Hospital,Hospital,"Narayan Wadi, Vidya Vihar Colony, Chopda",,Maharastra,425107,21.239663,75.2945553,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981175
OSM-68579,Y P Patil Hospital,Hospital,"Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.464822,75.010727,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981177
OSM-68580,Nims Hospital,Hospital,"Behind Jalgaon Railway Station, Jalgaon",,Maharastra,425001,21.018631,75.559781,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981179
OSM-68581,Dr. Narendra Gujarathi Hospital,Hospital,"Ramdwar Park, Behind Gujral Petrol Pump, Jalgaon, Tilak Nagar, Indore",,Maharastra,,21.0190025,75.5382421,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981181
OSM-68582,Pradhan Hospital Maternity and Fertility Centre,Hospital,"Laxmi Nagar, Near Rajput Mangal Karyalaya, Chalisgaon",,Maharastra,424101,20.4663588,75.0078082,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981183
OSM-68583,Shree Datta Hospital and Critical Care Centre,Hospital,"Suyog Society, Amalner",,Maharastra,425401,21.0407004,75.0563978,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981185
OSM-68584,Vedant Hospital,Hospital,"V.P. Road, Shivaji Nagar, Pachora",,Maharastra,424201,20.6652328,75.3497866,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981186
OSM-68585,Aditya Hospital,Hospital,"Gujral Petrol Pump, Pimprala, Jalgaon",,Maharastra,425001,21.0163307,75.5374763,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981188
OSM-68586,Dr. Pravin Bhokre Hospital,Hospital,"Bhadgaon Road, Opp. Wani Mangal Karyalay, Kailas Nagar, Rahipuri, Chalisgaon",,Maharastra,424101,20.4673907,75.0112799,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981190
OSM-68587,Patil Multispeciality Hospital,Hospital,"Narayan Wadi, Vidya Vihar Colony, Chopda",,Maharastra,425107,21.239498,75.29409,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981193
OSM-68588,Kantai Hospital,Hospital,"Baviskar Complex, Kajgaon Road, Parola",,Maharastra,425111,20.8739815,75.1168348,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981195
OSM-68589,Aai Maternity Hospital,Hospital,"Sardar Vallabhbhai Patel Road, Rahipuri, Chalisgaon",,Maharastra,424101,20.4674458,75.008897,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981197
OSM-68590,Amrut Children Hospital,Hospital,"Beside Bank Of Maharastra, Ganesh Nagar, Herapur Road, Jalgaon",,Maharastra,424101,20.4596233,75.0039153,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981198
OSM-68591,Shree Ganesh Eye Hospital,Hospital,"Near Axis Bank ATM, Sane Nagar, Amalner",,Maharastra,425401,21.0410563,75.0573951,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981200
OSM-68592,Shardha Hospital,Hospital,"Beside D R Girls High School, Sane Nagar, Amalner",,Maharastra,425401,21.0412215,75.0586356,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981202
OSM-68593,Dr. Satish Chaudhari Hospital,Hospital,"Ramanand Nagar, Jalgaon",,Maharastra,425001,20.997487,75.549842,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981204
OSM-68594,Renuka Hospital,Hospital,"MIDC to Mehrun Road, Opp. Water Supply Office, Tambapura, Jalgaon",,Maharastra,425001,20.991558,75.575855,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981206
OSM-68595,Tendulkar Hospital,Hospital,"Beside Hostel Sree Residency, Ganesh Nagar, Herapur Road, Chalisgaon, Jalgaon",,Maharastra,424101,20.4587597,75.0040614,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981208
OSM-68596,Shalinidevi Nursing Home,Hospital,"Near Jabre Ram Mandir, Chota Bhoiwada, Panchshil Nagar, Chopda",,Maharastra,425107,21.247139,75.298236,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981210
OSM-68597,Joshi Hospital,Hospital,"Suyog Society, Amalner",,Maharastra,425401,21.040499,75.05629,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981211
OSM-68598,Moreshwar Accident Hospital,Hospital,"Narayan Wadi, Vidya Vihar Colony, Chopda",,Maharastra,425107,21.2395748,75.2950092,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981213
OSM-68599,Sudhan Hospital,Hospital,"Jargaon Road, Besides National Marble, Jargaon, Pachora",,Maharastra,424201,20.6556503,75.3507484,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981215
OSM-68600,Dr. Akshay's Manushree Surgical Hospital,Hospital,"Opp Chatrapathi Shivaji Naatya Mandhir, Sai Shradhha Nagar, Sane Nagar, Amalner",,Maharastra,425401,21.0448501,75.0568509,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981217
OSM-68601,Kabra Hospital,Hospital,"Netaji Road, Near Pillu Masjid, Dharangaon",,Maharastra,425105,21.0099605,75.273101,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981219
OSM-68602,Jaiswal Hospital,Hospital,"Aashadeep Plaza, Ankleshwar - Burhanpur Highway, Pankaj Nagar Stop, Chopda",,Maharastra,425107,21.2407722,75.3018814,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981221
OSM-68603,Arkadi Hospital,Hospital,"Sardar Vallabhbhai Patel Road, Laxmi Nagar, Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.4679734,75.0074537,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981223
OSM-68604,Chavan Hospital,Hospital,"Doodh Sagar Marg, Ganesh Nagar, Chalisgaon",,Maharastra,424101,20.4573875,75.0022522,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981226
OSM-68605,Savnerkar Hospital,Hospital,"Bhagaon Road, Near Niramay Hospital, Rajiv Gandhi Colony, Sanghavi Colony, Pachora",,Maharastra,424201,20.665055,75.3411259,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981228
OSM-68606,Hartalkar Hospital,Hospital,"Shri Krishna Mandir Road, Opposite Sri Krishna Mandir, Panchshil Nagar, Chopda",,Maharastra,425107,21.248617,75.295234,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981231
OSM-68607,Shri Balaji Hospital,Hospital,"Hanuman Wadi, SH-19, Malegaon Chalisgaon Bhadgaon Road, Jalgaon",,Maharastra,424101,20.4655198,75.008635,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981233
OSM-68608,Gajendra Hospital,Hospital,"Sanghavi Colony, Pachora",,Maharastra,424201,20.6639479,75.3358751,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981235
OSM-68609,Meera Hospital,Hospital,"Parola, Dhule Nagpur Kolkata Highway, Nagpur - Mumbai Highway, Jalgaon",,Maharastra,425111,20.8765293,75.1240715,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981239
OSM-68610,Mundada Children Hospital,Hospital,"Dudh Sagar Marg, Near Railway Station, Chalisgaon",,Maharastra,424101,20.461054,75.0016744,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981241
OSM-68611,Dr. Jayant Patil Paediatrics Hospital,Hospital,"Panchshil Nagar, Chopda",,Maharastra,425107,21.244977,75.295322,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981244
OSM-68612,Saiseva Hospital,Hospital,"Saiseva Hospital, New Plot, Amalner",,Maharastra,425401,21.042386,75.058226,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981246
OSM-68613,Shree Samarth Hospital,Hospital,"Bhadgaon Road, Laxmi Nagar, Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.4651606,75.0084779,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981249
OSM-68614,Parishram Maternity Home,Hospital,"Panchshil Nagar, Chopda Dharangaon Erandol Road, Jalgaon",,Maharastra,425107,21.2460157,75.2907979,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981252
OSM-68615,Chiranjeev Hospital,Hospital,"Near Krishna Hotel, Gujral Petrol Pump, NH 06, Jalgaon",,Maharastra,425001,21.017537,75.5361663,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981254
OSM-68616,Morya Hospital,Hospital,"Dhule Nagpur Kolkata Highway, Nagpur - Mumbai Highway, Jalgaon",,Maharastra,425111,20.8758137,75.1171309,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981256
OSM-68617,Malti Hospital,Hospital,"Old Shirpur Road, Chopda, Narmada Nagar, Jalgaon",,Maharastra,425108,21.247212,75.2863356,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981259
OSM-68618,Chandvade Accident Hospital,Hospital,"National Highway 6, Shelar Nagar, Sane Guruji Colony, Parola",,Maharastra,425111,20.8754084,75.1223282,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981261
OSM-68619,Sameer Hospital,Hospital,"Laxmi Nagar, Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.4662483,75.0068168,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981264
OSM-68620,Bahugune Hospital,Hospital,"Rambag Colony, Amalner",,Maharastra,425401,21.040809,75.054787,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981266
OSM-68621,Shree Govind Samartha Hospital,Hospital,"Jargaon, Pachora",,Maharastra,424201,20.6587189,75.3503419,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981268
OSM-68622,Jyotsnai Health Care Centre Hospital,Hospital,"Nagpur - Mumbai Highway, Biba Nagar, Khote Nagar, Savkhede Bk",,Maharastra,425002,21.0160154,75.5115954,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981270
OSM-68623,Vedant Children Hospital,Hospital,"Kacheri Road, Laxmi Nagar, Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.463549,75.0108717,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981272
OSM-68624,Ankur Hospital,Hospital,"Bhadgaon Road, Hanuman Wadi, Chalisgaon",,Maharastra,424101,20.4682793,75.0110764,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981274
OSM-68625,Dr. Sharad Bhaviskar Kasturba Hospital,Hospital,"Beside Shri Shitalnathji Jain Temple, Sane Nagar, Amalner",,Maharastra,425401,21.04503,75.05954,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981277
OSM-68626,Mamta Hospital,Hospital,"Chhajed Oil Mills, New Islampura, Ghat Road, Chaudhari Wada, Chalisgaon",,Maharastra,424101,20.4590589,75.016976,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981279
OSM-68627,Shree Hospital,Hospital,"Near Girna Tank, Ramanand Nagar, Jalgaon",,Maharastra,425002,20.9968738,75.5500578,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981282
OSM-68628,Samarpan Hospital,Hospital,Tongaon,,Maharastra,424201,20.6627201,75.2319586,,,,,,,,,,,,,,OPENSTREETMAP,2026-08-23T14:34:53.981284
